Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 69.0.3497.100,input first name,2018-10-15 17:20:55,2018-10-15 17:20:55,0.308s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 17:20:55,2018-10-15 17:20:55,0.330s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 17:20:55,2018-10-15 17:21:09,13.757s,PASSED
setText,Chrome 69.0.3497.100,input number of punches,2018-10-15 17:21:09,2018-10-15 17:21:09,0.278s,PASSED
setText,Chrome 69.0.3497.100,input title,2018-10-15 17:21:09,2018-10-15 17:21:10,0.231s,PASSED
setText,Chrome 69.0.3497.100,input description,2018-10-15 17:21:10,2018-10-15 17:21:10,0.318s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 17:21:10,2018-10-15 17:21:15,5.033s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"Verify ""Your digital loyalty program has been successfully saved. You should receive your merchant login account in email"" displays
""",2018-10-15 17:21:15,2018-10-15 17:21:15,0.128s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 17:21:15,2018-10-15 17:21:16,0.925s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_27_Verify that clicking on confirmation link will redirect ro confirm-user page with the correct email showed,Chrome 69.0.3497.100,,2018-10-15 17:21:16,2018-10-15 17:21:35,18.464s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 17:21:16,2018-10-15 17:21:16,0.007s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,open yopmail,2018-10-15 17:21:16,2018-10-15 17:21:22,5.784s,PASSED
customkeyword.CommonKeyword.CheckYopmailLink,Chrome 69.0.3497.100,confirm email,2018-10-15 17:21:22,2018-10-15 17:21:28,6.166s,PASSED
switchToWindowTitle,Chrome 69.0.3497.100,switch tab,2018-10-15 17:21:28,2018-10-15 17:21:34,5.265s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,verify confirm password screen appears,2018-10-15 17:21:34,2018-10-15 17:21:34,0.041s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 17:21:34,2018-10-15 17:21:35,0.829s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_28_Verify that submitting confirm account un-successfully with empty password,Chrome 69.0.3497.100,,2018-10-15 17:21:35,2018-10-15 17:21:52,17.459s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 17:21:35,2018-10-15 17:21:35,0.001s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,open yopmail,2018-10-15 17:21:35,2018-10-15 17:21:41,5.794s,PASSED
customkeyword.CommonKeyword.CheckYopmailLink,Chrome 69.0.3497.100,confirm email,2018-10-15 17:21:41,2018-10-15 17:21:46,5.687s,PASSED
switchToWindowTitle,Chrome 69.0.3497.100,switch tab,2018-10-15 17:21:46,2018-10-15 17:21:50,3.888s,PASSED
click,Chrome 69.0.3497.100,submit with empty password,2018-10-15 17:21:50,2018-10-15 17:21:51,0.890s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"verify Error message ""Password must be at least 8 characters.""",2018-10-15 17:21:51,2018-10-15 17:21:51,0.041s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 17:21:51,2018-10-15 17:21:52,0.883s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_29_Verify that submitting confirm account with password no alphabet character,Chrome 69.0.3497.100,,2018-10-15 17:21:52,2018-10-15 17:22:12,20.012s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 17:21:52,2018-10-15 17:21:52,0.002s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,open yopmail,2018-10-15 17:21:52,2018-10-15 17:21:59,6.379s,PASSED
customkeyword.CommonKeyword.CheckYopmailLink,Chrome 69.0.3497.100,confirm email,2018-10-15 17:21:59,2018-10-15 17:22:04,5.517s,PASSED
switchToWindowTitle,Chrome 69.0.3497.100,switch tab,2018-10-15 17:22:04,2018-10-15 17:22:10,5.749s,PASSED
setText,Chrome 69.0.3497.100,input password,2018-10-15 17:22:10,2018-10-15 17:22:10,0.269s,PASSED
setText,Chrome 69.0.3497.100,input confirm password,2018-10-15 17:22:10,2018-10-15 17:22:10,0.209s,PASSED
click,Chrome 69.0.3497.100,submit password,2018-10-15 17:22:10,2018-10-15 17:22:11,0.527s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"Error message ""Your password must contain at least 1 alphabet character.""",2018-10-15 17:22:11,2018-10-15 17:22:11,0.046s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 17:22:11,2018-10-15 17:22:12,0.947s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_30_Verify that submitting confirm account with invalid confirm-password,Chrome 69.0.3497.100,,2018-10-15 17:22:12,2018-10-15 17:22:32,19.809s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 17:22:12,2018-10-15 17:22:12,0.003s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,open yopmail,2018-10-15 17:22:12,2018-10-15 17:22:18,5.781s,PASSED
customkeyword.CommonKeyword.CheckYopmailLink,Chrome 69.0.3497.100,confirm email,2018-10-15 17:22:18,2018-10-15 17:22:24,5.681s,PASSED
switchToWindowTitle,Chrome 69.0.3497.100,switch tab,2018-10-15 17:22:24,2018-10-15 17:22:30,5.961s,PASSED
setText,Chrome 69.0.3497.100,input password,2018-10-15 17:22:30,2018-10-15 17:22:30,0.328s,PASSED
setText,Chrome 69.0.3497.100,input different confirm password,2018-10-15 17:22:30,2018-10-15 17:22:30,0.261s,PASSED
click,Chrome 69.0.3497.100,submit password,2018-10-15 17:22:30,2018-10-15 17:22:31,0.541s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"verify Error message ""Passwords did not match."" displays",2018-10-15 17:22:31,2018-10-15 17:22:31,0.065s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 17:22:31,2018-10-15 17:22:32,0.812s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_31_Verify that submitting successfully password if full-fill valid information,Chrome 69.0.3497.100,,2018-10-15 17:22:32,2018-10-15 17:22:55,23.627s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 17:22:32,2018-10-15 17:22:32,0.003s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,open yopmail,2018-10-15 17:22:32,2018-10-15 17:22:38,5.869s,PASSED
customkeyword.CommonKeyword.CheckYopmailLink,Chrome 69.0.3497.100,confirm email,2018-10-15 17:22:38,2018-10-15 17:22:44,5.783s,PASSED
switchToWindowTitle,Chrome 69.0.3497.100,switch tab,2018-10-15 17:22:44,2018-10-15 17:22:49,5.202s,PASSED
setText,Chrome 69.0.3497.100,input password,2018-10-15 17:22:49,2018-10-15 17:22:49,0.341s,PASSED
setText,Chrome 69.0.3497.100,input same confirm password,2018-10-15 17:22:49,2018-10-15 17:22:50,0.276s,PASSED
click,Chrome 69.0.3497.100,submit password,2018-10-15 17:22:50,2018-10-15 17:22:55,4.959s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,verify Welcome Merchant page appears,2018-10-15 17:22:55,2018-10-15 17:22:55,0.049s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 17:22:55,2018-10-15 17:22:55,0.825s,PASSED
