Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:34:12,2018-10-15 16:34:12,0.436s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:34:12,2018-10-15 16:34:14,1.902s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"verify Error ""Street address is required"" displays",2018-10-15 16:34:14,2018-10-15 16:34:14,0.081s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:34:14,2018-10-15 16:34:15,0.964s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_13_Verify that submitting un-successfully payment with missing city at step 2,Chrome 69.0.3497.100,,2018-10-15 16:34:15,2018-10-15 16:34:40,24.190s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:34:16,2018-10-15 16:34:16,0.002s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:34:16,2018-10-15 16:34:24,7.919s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:34:24,2018-10-15 16:34:24,0.644s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:34:24,2018-10-15 16:34:25,0.486s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:34:25,2018-10-15 16:34:25,0.001s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:34:25,2018-10-15 16:34:26,1.078s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:34:26,2018-10-15 16:34:26,0.446s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:34:26,2018-10-15 16:34:27,0.507s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:34:27,2018-10-15 16:34:27,0.496s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:34:27,2018-10-15 16:34:28,0.418s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:34:28,2018-10-15 16:34:28,0.403s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:34:28,2018-10-15 16:34:31,2.582s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:34:31,2018-10-15 16:34:31,0.591s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:34:31,2018-10-15 16:34:32,0.655s,PASSED
setText,Chrome 69.0.3497.100,input card number,2018-10-15 16:34:32,2018-10-15 16:34:33,0.974s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:34:33,2018-10-15 16:34:33,0.367s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:34:33,2018-10-15 16:34:34,0.578s,PASSED
setText,Chrome 69.0.3497.100,input card CVV,2018-10-15 16:34:34,2018-10-15 16:34:34,0.406s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:34:34,2018-10-15 16:34:35,0.564s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:34:35,2018-10-15 16:34:35,0.409s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:34:35,2018-10-15 16:34:39,3.209s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"verify Error ""You must provide your credit_card city"" displays",2018-10-15 16:34:39,2018-10-15 16:34:39,0.066s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:34:39,2018-10-15 16:34:40,0.953s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_14_Verify that submitting un-successfully payment with missing postal code at step 2,Chrome 69.0.3497.100,,2018-10-15 16:34:40,2018-10-15 16:35:01,21.642s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:34:40,2018-10-15 16:34:40,0.001s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:34:40,2018-10-15 16:34:48,8.123s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:34:48,2018-10-15 16:34:49,0.594s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:34:49,2018-10-15 16:34:49,0.500s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:34:49,2018-10-15 16:34:49,0.001s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:34:49,2018-10-15 16:34:50,0.917s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:34:50,2018-10-15 16:34:51,0.511s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:34:51,2018-10-15 16:34:51,0.450s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:34:51,2018-10-15 16:34:51,0.337s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:34:51,2018-10-15 16:34:52,0.451s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:34:52,2018-10-15 16:34:52,0.349s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:34:52,2018-10-15 16:34:55,2.456s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:34:55,2018-10-15 16:34:55,0.543s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:34:55,2018-10-15 16:34:55,0.281s,PASSED
setText,Chrome 69.0.3497.100,input card number,2018-10-15 16:34:55,2018-10-15 16:34:56,0.650s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:34:56,2018-10-15 16:34:57,0.468s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:34:57,2018-10-15 16:34:57,0.411s,PASSED
setText,Chrome 69.0.3497.100,input card CVV,2018-10-15 16:34:57,2018-10-15 16:34:57,0.306s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:34:57,2018-10-15 16:34:58,0.386s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:34:58,2018-10-15 16:34:58,0.377s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:34:58,2018-10-15 16:35:00,2.068s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"verify Error ""You must provide your credit_card postal code"" displays",2018-10-15 16:35:00,2018-10-15 16:35:00,0.069s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:35:00,2018-10-15 16:35:01,1.008s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_15_Verify that submitting un-successfully payment with missing first name at step 2,Chrome 69.0.3497.100,,2018-10-15 16:35:01,2018-10-15 16:35:25,24.306s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:35:02,2018-10-15 16:35:02,0.003s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:35:02,2018-10-15 16:35:09,7.735s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:35:09,2018-10-15 16:35:11,1.181s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:35:11,2018-10-15 16:35:11,0.402s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:35:11,2018-10-15 16:35:11,0.001s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:35:11,2018-10-15 16:35:12,0.830s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:35:12,2018-10-15 16:35:12,0.438s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:35:12,2018-10-15 16:35:13,0.527s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:35:13,2018-10-15 16:35:13,0.538s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:35:13,2018-10-15 16:35:14,0.379s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:35:14,2018-10-15 16:35:14,0.385s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:35:14,2018-10-15 16:35:17,2.607s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:35:17,2018-10-15 16:35:17,0.577s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:35:17,2018-10-15 16:35:18,0.510s,PASSED
setText,Chrome 69.0.3497.100,input card number,2018-10-15 16:35:18,2018-10-15 16:35:19,0.852s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:35:19,2018-10-15 16:35:19,0.622s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:35:19,2018-10-15 16:35:20,0.575s,PASSED
setText,Chrome 69.0.3497.100,input card CVV,2018-10-15 16:35:20,2018-10-15 16:35:20,0.367s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:35:20,2018-10-15 16:35:21,0.520s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:35:21,2018-10-15 16:35:21,0.571s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:35:21,2018-10-15 16:35:24,3.276s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"verify Error ""You must provide the first name on your payment card"" displays",2018-10-15 16:35:24,2018-10-15 16:35:25,0.065s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:35:25,2018-10-15 16:35:25,0.934s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_16_Verify that submitting un-successfully payment with missing last name at step 2,Chrome 69.0.3497.100,,2018-10-15 16:35:26,2018-10-15 16:35:48,22.557s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:35:26,2018-10-15 16:35:26,0.002s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:35:26,2018-10-15 16:35:33,7.509s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:35:33,2018-10-15 16:35:34,0.442s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:35:34,2018-10-15 16:35:34,0.384s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:35:34,2018-10-15 16:35:34,0.001s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:35:34,2018-10-15 16:35:35,0.547s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:35:35,2018-10-15 16:35:35,0.409s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:35:35,2018-10-15 16:35:36,0.377s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:35:36,2018-10-15 16:35:36,0.398s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:35:36,2018-10-15 16:35:36,0.357s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:35:36,2018-10-15 16:35:37,0.342s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:35:37,2018-10-15 16:35:40,3.004s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:35:40,2018-10-15 16:35:40,0.560s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:35:40,2018-10-15 16:35:41,0.455s,PASSED
setText,Chrome 69.0.3497.100,input card number,2018-10-15 16:35:41,2018-10-15 16:35:41,0.611s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:35:41,2018-10-15 16:35:42,0.441s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:35:42,2018-10-15 16:35:43,0.929s,PASSED
setText,Chrome 69.0.3497.100,input card CVV,2018-10-15 16:35:43,2018-10-15 16:35:43,0.433s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:35:43,2018-10-15 16:35:43,0.403s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:35:43,2018-10-15 16:35:44,0.491s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:35:44,2018-10-15 16:35:47,3.025s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"verify Error ""You must provide the last name on your payment card"" displays",2018-10-15 16:35:47,2018-10-15 16:35:47,0.111s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:35:47,2018-10-15 16:35:48,0.967s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_17_Verify that submitting un-successfully payment with missing card number at step 2,Chrome 69.0.3497.100,,2018-10-15 16:35:48,2018-10-15 16:36:09,20.654s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:35:49,2018-10-15 16:35:49,0.001s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:35:49,2018-10-15 16:35:56,7.279s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:35:56,2018-10-15 16:35:56,0.419s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:35:56,2018-10-15 16:35:57,0.352s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:35:57,2018-10-15 16:35:57,0.001s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:35:57,2018-10-15 16:35:57,0.682s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:35:57,2018-10-15 16:35:58,0.342s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:35:58,2018-10-15 16:35:58,0.372s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:35:58,2018-10-15 16:35:58,0.359s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:35:58,2018-10-15 16:35:59,0.289s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:35:59,2018-10-15 16:35:59,0.280s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:35:59,2018-10-15 16:36:01,2.614s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:36:01,2018-10-15 16:36:02,0.592s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:36:02,2018-10-15 16:36:03,0.447s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:36:03,2018-10-15 16:36:03,0.534s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:36:03,2018-10-15 16:36:03,0.329s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:36:03,2018-10-15 16:36:04,0.550s,PASSED
setText,Chrome 69.0.3497.100,input card CVV,2018-10-15 16:36:04,2018-10-15 16:36:04,0.355s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:36:04,2018-10-15 16:36:05,0.509s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:36:05,2018-10-15 16:36:05,0.630s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:36:05,2018-10-15 16:36:08,2.257s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"verify Error ""Credit card must include number, payment_method_nonce, or venmo_sdk_payment_method_code"" displays",2018-10-15 16:36:08,2018-10-15 16:36:08,0.068s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:36:08,2018-10-15 16:36:09,0.976s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_18_Verify that submitting un-successfully payment with card number below 12 characters at step 2,Chrome 69.0.3497.100,,2018-10-15 16:36:09,2018-10-15 16:36:31,22.648s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:36:09,2018-10-15 16:36:09,0.001s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:36:09,2018-10-15 16:36:17,7.682s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:36:17,2018-10-15 16:36:17,0.667s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:36:17,2018-10-15 16:36:18,0.451s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:36:18,2018-10-15 16:36:18,0.002s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:36:18,2018-10-15 16:36:19,0.866s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:36:19,2018-10-15 16:36:19,0.435s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:36:19,2018-10-15 16:36:20,0.530s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:36:20,2018-10-15 16:36:20,0.437s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:36:20,2018-10-15 16:36:21,0.444s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:36:21,2018-10-15 16:36:21,0.404s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:36:21,2018-10-15 16:36:24,2.992s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:36:24,2018-10-15 16:36:25,0.538s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:36:25,2018-10-15 16:36:25,0.552s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:36:25,2018-10-15 16:36:26,0.853s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:36:26,2018-10-15 16:36:26,0.317s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:36:26,2018-10-15 16:36:27,0.532s,PASSED
setText,Chrome 69.0.3497.100,input card CVV,2018-10-15 16:36:27,2018-10-15 16:36:27,0.366s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:36:27,2018-10-15 16:36:28,0.431s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:36:28,2018-10-15 16:36:28,0.481s,PASSED
setText,Chrome 69.0.3497.100,input card < 12 numbers,2018-10-15 16:36:28,2018-10-15 16:36:29,0.548s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:36:29,2018-10-15 16:36:30,1.791s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"verify Error ""Credit card number must be 12-19 digits."" displays",2018-10-15 16:36:30,2018-10-15 16:36:30,0.055s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:36:30,2018-10-15 16:36:31,0.947s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_19_Verify that submitting un-successfully payment with invalid card at step 2,Chrome 69.0.3497.100,,2018-10-15 16:36:31,2018-10-15 16:36:54,22.281s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:36:32,2018-10-15 16:36:32,0.002s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:36:32,2018-10-15 16:36:39,7.447s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:36:39,2018-10-15 16:36:40,0.454s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:36:40,2018-10-15 16:36:40,0.455s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:36:40,2018-10-15 16:36:40,0.001s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:36:40,2018-10-15 16:36:41,0.933s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:36:41,2018-10-15 16:36:41,0.423s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:36:41,2018-10-15 16:36:42,0.544s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:36:42,2018-10-15 16:36:43,0.470s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:36:43,2018-10-15 16:36:43,0.408s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:36:43,2018-10-15 16:36:43,0.365s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:36:43,2018-10-15 16:36:46,2.570s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:36:46,2018-10-15 16:36:46,0.532s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:36:46,2018-10-15 16:36:47,0.389s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:36:47,2018-10-15 16:36:47,0.446s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:36:47,2018-10-15 16:36:48,0.368s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:36:48,2018-10-15 16:36:48,0.806s,PASSED
setText,Chrome 69.0.3497.100,input card CVV,2018-10-15 16:36:48,2018-10-15 16:36:49,0.389s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:36:49,2018-10-15 16:36:49,0.429s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:36:49,2018-10-15 16:36:50,0.489s,PASSED
setText,Chrome 69.0.3497.100,input invalid card,2018-10-15 16:36:50,2018-10-15 16:36:50,0.555s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:36:50,2018-10-15 16:36:53,2.330s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"verify Error ""Credit card number is invalid."" displays",2018-10-15 16:36:53,2018-10-15 16:36:53,0.072s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:36:53,2018-10-15 16:36:54,1.036s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_20_Verify that submitting un-successfully payment with missing CVV at step 2,Chrome 69.0.3497.100,,2018-10-15 16:36:54,2018-10-15 16:37:15,21.426s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:36:54,2018-10-15 16:36:54,0.001s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:36:54,2018-10-15 16:37:02,7.638s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:37:02,2018-10-15 16:37:02,0.494s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:37:02,2018-10-15 16:37:03,0.505s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:37:03,2018-10-15 16:37:03,0.001s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:37:03,2018-10-15 16:37:03,0.796s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:37:03,2018-10-15 16:37:04,0.482s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:37:04,2018-10-15 16:37:04,0.533s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:37:04,2018-10-15 16:37:05,0.437s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:37:05,2018-10-15 16:37:05,0.419s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:37:05,2018-10-15 16:37:06,0.363s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:37:06,2018-10-15 16:37:08,2.499s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:37:08,2018-10-15 16:37:09,0.555s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:37:09,2018-10-15 16:37:09,0.381s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:37:09,2018-10-15 16:37:10,0.450s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:37:10,2018-10-15 16:37:10,0.472s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:37:10,2018-10-15 16:37:11,0.705s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:37:11,2018-10-15 16:37:11,0.371s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:37:11,2018-10-15 16:37:12,0.527s,PASSED
setText,Chrome 69.0.3497.100,input card,2018-10-15 16:37:12,2018-10-15 16:37:12,0.566s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:37:12,2018-10-15 16:37:14,1.747s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"verify Error ""CVV is required."" displays",2018-10-15 16:37:14,2018-10-15 16:37:14,0.106s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:37:14,2018-10-15 16:37:15,1.029s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_21_Verify that submitting successfully payment at step 2,Chrome 69.0.3497.100,,2018-10-15 16:37:15,2018-10-15 16:37:46,30.520s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:37:15,2018-10-15 16:37:15,0.002s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:37:15,2018-10-15 16:37:23,7.510s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:37:23,2018-10-15 16:37:23,0.418s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:37:23,2018-10-15 16:37:24,0.516s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:37:24,2018-10-15 16:37:24,0.002s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:37:24,2018-10-15 16:37:25,1.021s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:37:25,2018-10-15 16:37:25,0.423s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:37:25,2018-10-15 16:37:26,0.551s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:37:26,2018-10-15 16:37:26,0.494s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:37:26,2018-10-15 16:37:27,0.412s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:37:27,2018-10-15 16:37:27,0.337s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:37:27,2018-10-15 16:37:31,3.383s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:37:31,2018-10-15 16:37:31,0.574s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:37:31,2018-10-15 16:37:32,0.530s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:37:32,2018-10-15 16:37:32,0.452s,PASSED
setText,Chrome 69.0.3497.100,input card,2018-10-15 16:37:32,2018-10-15 16:37:33,0.646s,PASSED
setText,Chrome 69.0.3497.100,input CVV,2018-10-15 16:37:33,2018-10-15 16:37:33,0.369s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:37:33,2018-10-15 16:37:33,0.329s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:37:33,2018-10-15 16:37:34,0.504s,PASSED
